MULakeNumber,date,minDepth_m,maxDepth_m,numberOfMeasurements_temperature,thermoclineDepth_m_thresh0.3,top_metalimnion_m,bottom_metalimnion_m,epilimnion_temp_degC,hypolimnion_temp_degC,above_thermocline_temp_degC,below_thermocline_temp_C,delta_hypo_epi_waterDensity_kgperm3,metalimnionDensityGradient_kgperm3perm,epiToHypoDensityGradient_kgperm3perm,buoyancyfrequency_1_s2,numberOfMeasurements_do,minDO_mgpL,maxDO_mgpL,minDO_percent,maxDO_percent,DO_mgpL_profileMean,DO_percent_profileMean,epilimnion_DO_mgpL,hypolimnion_DO_mgpL,epilimnion_DO_percent,hypolimnion_DO_percent,depthMaxDOpercentage_m,Oxycline_m,Hypoxycline_m,Anoxycline_m,depthChlMax_m,depthBGMax_m,ratioMaxBGtochl_RFUperRFU,epilimnion_chlorophyll_RFU,epilimnion_phycocyaninBGA_RFU,ratioEpiBGtochl_RFUperRFU,hypolimnion_orp_mV,bottom0.5m_orp_mV,site_latitude,site_longitude,site_altitude_m,surface_doConcentration_mgpL,surface_temp_degC,surface_pH
017,2017-07-10,0.2,9.9,44,5.516666666666667,7.191583688921632,7.605801433934946,24.43996875,10.725722222222222,26.776467948717947,12.180574074074073,2.44369721931389,0.4387977933735093,0.4738502288252273,0.0665804621635848,44,0.22,7.993333333333333,1.9333333333333331,104.4,4.877083333333333,59.77462121212121,6.419895833333333,0.46611111111111114,79.54479166666667,4.238888888888889,1.2,3.8499999999999996,7.3,8.1,NA,NA,NA,NA,NA,NA,238.57407407407408,232.4,NA,NA,NA,7.904166666666667,29.362333333333332,8.021017346869575
017,2017-07-31,0.006,8.589333333333334,176,4.292166666666667,3.6443424465445817,6.335127651625347,29.018835294117647,12.476428571428572,28.826262626262626,16.936896103896103,3.5002228817641026,1.1245610731973301,0.6206003722113734,0.07594110298158892,176,0.5833333333333333,8.25,5.333333333333333,108.7,5.5772916666666665,70.21799242424242,8.180745098039216,1.1127619047619048,106.51764705882353,10.542857142857143,0.006,3.815666666666667,6.562666666666667,7.520333333333333,7.820333333333333,8.589333333333334,1.3151807228915662,0.15243137254901962,-0.5694392156862745,-3.7357087728325187,NA,NA,NA,NA,NA,8.245555555555555,29.698888888888888,8.300547056861705
018,2017-05-30,0.4,14.9,209,4.55,7.548884209000222,8.400773793937253,20.07159968847352,9.758968992248063,22.86566393442623,12.228405405405406,1.5300540784131726,0.3839931811678068,0.19426927419251447,0.027349177014060658,209,2.2733333333333334,11.946666666666664,19.6,125.46666666666668,7.37707735247209,76.72392344497608,10.043831775700934,3.764186046511628,110.06884735202492,33.42596899224806,5.033333333333333,8.016666666666666,NA,NA,NA,NA,NA,NA,NA,NA,190.05348837209303,193.55416666666667,NA,NA,NA,9.06,24.055944444444446,8.348942830591477
018,2017-06-19,0.1,16.4,167,3.883333333333333,4.904563354388642,9.225265521057622,26.785081871345028,9.502797101449275,27.43938888888889,12.53264705882353,3.16750051907934,0.3254362152024904,0.3057329325619607,0.04430166811830029,167,0.22333333333333333,12.35,1.9333333333333331,136.6,5.775229540918164,64.26726546906188,8.46812865497076,1.8415458937198068,105.59883040935672,16.320289855072463,4.8,5.116666666666667,11.733333333333333,14.1,NA,NA,NA,NA,NA,NA,200.96473429951692,128.89444444444445,NA,NA,NA,8,28.043,8.361044574785424
018,2017-07-10,0,18.266666666666666,73,0.21666666666666667,9.70167263171881,10.258882780110087,24.13610227272727,9.451673076923077,29.157888888888888,17.95667142857143,2.4813031917653916,0.28197844755823104,0.26363359855611695,0.03801945077409573,73,0.23,10.736666666666666,2,117.9,5.65027397260274,65.56187214611872,8.352689393939395,1.136346153846154,99.51287878787879,10.13397435897436,6.433333333333334,7.216666666666667,12,13.75,NA,NA,NA,NA,NA,NA,174.38076923076923,109.65833333333333,NA,NA,NA,7.8805555555555555,28.90983333333333,8.103547069129407
018,2017-07-31,0.00833333333333333,16.455,218,6.084833333333334,5.938464088192086,9.380200810139046,28.715902597402597,9.931652482269504,28.56304375,12.205036231884058,3.67553250308913,0.6834521110259759,0.3694608371668163,0.06163145823247138,218,0.07,11.83,0.6,133.36666666666667,5.218394495412844,61.87622324159022,8.275151515151515,0.6629432624113475,107.08809523809524,6.041489361702127,6.196,6.486666666666666,10.170666666666666,10.946666666666664,16.455,16.455,0.17243675099866843,0.15783116883116882,-0.5531688311688312,-3.50481362626512,NA,NA,NA,NA,NA,8.09470588235294,29.656372549019608,8.342961462974587
020,2017-05-30,0.4,6.766666666666667,84,2.5,6.016598728878035,6.647776991673974,16.42803153153153,10.801166666666667,21.061045977011496,13.059890909090909,0.7518966396306723,0.1852562149864905,0.20327450677863604,0.02236846725709301,84,0.8166666666666667,8.49,7.366666666666666,99.7,4.854365079365079,51.153571428571425,5.301036036036036,0.975,56.14684684684685,8.816666666666666,0.4,1.6833333333333333,6.133333333333333,6.766666666666667,NA,NA,NA,NA,NA,NA,162.03333333333336,169.82380952380953,NA,NA,NA,8.453333333333333,23.217333333333336,7.838336531360335
020,2017-06-19,0.26666666666666666,6.4,79,2.4833333333333334,2.122950947885509,4.948431341890534,27.55961111111111,12.262599999999999,27.296505747126435,15.050613333333333,3.107299629657291,0.9773432501001674,0.6736342167452876,0.09924780970134667,79,0.15,8.113333333333333,1.3333333333333333,104.1,4.144135021097046,50.052742616033754,7.970972222222223,0.22166666666666668,101.10277777777777,2.078333333333333,0.7,2.6500000000000004,3.666666666666667,4,NA,NA,NA,NA,NA,NA,104.16666666666667,47.48571428571429,NA,NA,NA,8.075,28.41583333333333,8.11001279201381
020,2017-07-10,0,5.6,40,3.1166666666666667,1.6162640939733695,3.8320800315971555,30.037533333333332,14.176845238095238,28.79440350877193,16.01118253968254,3.5815858962566836,1.44279676124766,0.9164969914441409,0.18501677816936923,40,0.16,7.906666666666667,1.5,102.7,3.9960416666666667,50.943333333333335,7.669833333333333,0.31214285714285717,101.51,3.0880952380952382,0.1,3.1166666666666667,3.433333333333333,3.7,NA,NA,NA,NA,NA,NA,168.71309523809524,148.34047619047618,NA,NA,NA,7.7283333333333335,30.0064,8.351633841410136
020,2017-07-31,0,6.597,99,3.481,1.8508771434376865,4.24814395999604,28.90040170940171,13.46344,27.407708920187794,13.95297619047619,3.3411118573880003,1.0734543448939784,0.7429425712025904,0.09332543175566721,99,0.18,9.18,1.6,113.36666666666666,5.338013468013468,67.75319865319865,7.795811965811966,0.39453333333333335,101.29230769230769,3.8546666666666667,3.0860000000000003,3.1206666666666667,3.3313333333333333,3.5593333333333335,3.1326666666666667,3.187,0.03834658146635576,0.3854102564102564,-0.5352649572649573,-1.3888186636506776,NA,NA,NA,NA,NA,7.906944444444445,29.668055555555554,8.20930394848913
024,2017-05-31,0,5.8,90,0.5166666666666666,4.96309039100729,5.8,19.72991341991342,16.663999999999998,23.27825,18.992743902439024,0.5728273012159661,0.2353698950811088,0.1726186839850316,0.025130910684213532,90,0.19333333333333333,9.16,1.9666666666666663,108.05,4.2787037037037035,47.46055555555556,4.878744588744588,0.19333333333333333,54.19588744588744,1.9666666666666663,0.05,0.5166666666666666,4.9,5.233333333333333,NA,NA,NA,NA,NA,NA,217.76666666666668,217.42916666666667,NA,NA,NA,9.095,23.27825,7.4411248751187955
024,2017-06-20,0.2,5.9,76,2.5166666666666666,4.062985873005086,5.9,24.842096666666666,17.46033333333333,26.834790322580645,20.186103703703704,1.6074871358131304,0.31801557982715517,0.41553165327810626,0.05220267191929028,76,0.06,7.325,0.7,93.75,1.6918640350877192,21.270833333333332,2.5237,0.06,31.805666666666667,0.7,0.2,0.7166666666666666,1.7666666666666666,1.9333333333333331,NA,NA,NA,NA,NA,NA,-126.1,-109.17037037037036,NA,NA,NA,7.30875,27.880458333333333,7.6291690621231165
024,2017-07-11,0.05,4.6,39,2.8166666666666664,3.9463084051208734,4.16605698128991,27.29511616161616,19.512583333333332,28.54023717948718,21.33771794871795,1.8707331509407368,0.8536369896497725,0.7762783146782664,0.08343808465890486,39,0.09,7.48,0.9333333333333332,99.2,2.576111111111111,33.830341880341884,3.027828282828283,0.09,39.79747474747475,0.975,0.3666666666666667,0.8833333333333333,1.9333333333333331,2.2,NA,NA,NA,NA,NA,NA,-74.68333333333334,-68.12777777777778,NA,NA,NA,7.437083333333334,30.096041666666665,8.231425910467971
024,2017-08-01,0.011,5.2905,105,2.8118333333333334,1.2632960209279533,5.248202582045039,28.28103125,20.757,27.657393939393938,22.953384615384614,1.8904584214923261,0.46310262978398437,0.407628152800808,0.010274153762764833,105,0.08333333333333333,6.55,1,84.3,2.3614603174603173,30.23079365079365,5.767604166666667,0.09,74.12604166666667,1,0.011,1.3863333333333334,1.674,1.815,0.31533333333333335,0.31533333333333335,0.1579734365379541,3.03278125,0.362625,0.1195684654143783,NA,NA,NA,NA,NA,6.471666666666667,28.399233333333335,7.619698423347222
025,2017-05-31,0,7.7,105,0.2833333333333333,4.378713930382795,4.742699410612227,23.79326775956284,22.288116666666667,25.625166666666665,23.081049504950496,0.35712422322319526,0.15579306764763604,0.08857263547876192,0.013231068178810644,105,0.8433333333333333,13.63,9.633333333333333,163.8,6.436507936507937,76.10253968253969,9.45103825136612,2.0725833333333332,112.22349726775957,23.868333333333332,0.5666666666666667,1.4333333333333331,6.133333333333333,7.7,NA,NA,NA,NA,NA,NA,178.525,181.5285714285714,NA,NA,NA,12.883333333333333,25.413857142857143,9.022807814511152
025,2017-06-20,0.2,6.9,67,0.21666666666666667,6.317513687660311,6.9,27.570256830601092,26.613666666666667,28.350666666666665,27.485515151515152,0.2638364501893875,0.15653477732797685,0.0705210645702842,0.007484959819856616,67,0.42,9.97,5.233333333333333,128.06666666666666,5.201641791044776,66.0865671641791,5.651475409836066,0.42,71.81475409836065,5.233333333333333,0.2,1.1833333333333333,5.966666666666667,6.266666666666667,NA,NA,NA,NA,NA,NA,235.76666666666668,236.92000000000002,NA,NA,NA,9.681333333333335,28.1826,8.658175911090876
025,2017-07-11,0.03333333333333333,6.5,32,2.475,6.156228591013127,6.303058877226491,29.27329885057471,27.503999999999998,30.105782051282052,28.435219298245613,0.5087313685434083,NA,0.15307487829156768,0.01665410421168388,32,0.16333333333333333,11.7,2.1,156.1,5.553229166666666,73.18645833333333,6.108735632183907,0.175,80.51609195402298,2.2333333333333334,1.05,1.75,4.5,5.300000000000001,NA,NA,NA,NA,NA,NA,196.4666666666667,203.125,NA,NA,NA,9.8225,30.214666666666666,8.588965651606909
025,2017-08-01,0,8.431,168,7.839333333333333,7.542071984644037,8.431,29.04190350877193,24.837,29.000972916666665,25.659208333333336,1.1533839261734329,1.078006494378745,0.24750919197510154,0.04508258036182066,168,0.08,10.6,0.9,140.3,3.855059523809524,50.41865079365079,4.2492324561403505,0.08,55.579824561403505,0.9,0.16033333333333333,0.485,4.704,5.257666666666666,0.10333333333333332,0.10333333333333332,0.4520551372176219,5.636008771929824,1.6908969298245613,0.3000167313873044,NA,NA,NA,NA,NA,10.199583333333333,29.893541666666668,8.80494358744575
028,2017-05-31,0.05,7.6,106,0.31666666666666665,6.675155835422698,7.113713610748803,20.47110394265233,13.907857142857143,28.210444444444445,19.443288025889967,1.1506775960134519,0.20888354896726496,0.28628956292269025,0.020075780208243823,106,0.02,14.663333333333334,0.2,177.6,4.260110062893082,51.055345911949686,4.850376344086022,0.02952380952380952,58.14121863799283,0.2857142857142857,1.1,1.5166666666666666,3.1333333333333333,3.4,NA,NA,NA,NA,NA,NA,-42.05714285714286,-40.40416666666667,NA,NA,NA,13.501249999999999,27.988416666666666,9.395594820687903
028,2017-06-20,0.3,7.566666666666666,83,2.9833333333333334,0.3,5.205892907203053,29.6575,14.957126984126985,27.872833333333332,17.38341304347826,3.3538795307912324,0.6265921344244294,0.5378013247285156,0.03852273350431783,83,0.06,10.06,0.6,130.7,2.7513253012048193,35.25722891566265,9.87,0.08079365079365079,129.85000000000002,0.8031746031746032,0.5333333333333333,1.2833333333333332,2.4,2.7,NA,NA,NA,NA,NA,NA,-69.7031746031746,-95.17777777777778,NA,NA,NA,9.929333333333334,29.370033333333332,8.989130586979416
028,2017-07-11,0.1,7.55,33,4.716666666666667,5.80609091827633,6.2821831785010485,24.405131944444445,13.948738095238095,26.883712962962964,15.336622222222223,2.05444971386828,2.209308272420011,0.5119427106637218,0.07430766866431741,33,0.1,9.61,0.9,128.7,2.891969696969697,37.716161616161614,3.9324305555555554,0.10952380952380952,51.43472222222222,1.042857142857143,0.5,1.25,3.65,4.033333333333333,NA,NA,NA,NA,NA,NA,-60.08571428571429,-67.26666666666667,NA,NA,NA,8.891666666666667,30.43145833333333,8.18205118553946
028,2017-08-01,0,7.019,93,3.009833333333333,4.490325757146092,5.655252258063364,27.729164179104476,14.532541666666667,29.024314814814815,17.993935897435897,2.8568574833722096,0.9668801044120456,0.6981630353234493,0.054169477009587616,93,0.09,9.11,0.8,120.76666666666668,3.7455555555555553,48.827240143369174,5.146616915422886,0.10166666666666667,67.23980099502488,0.9972222222222222,0.23333333333333336,0.37783333333333335,2.648,2.8933333333333335,0.5063333333333333,1.109,1.8527893831408206,0.8587960199004975,1.4546716417910448,1.6938500040551971,NA,NA,NA,NA,NA,8.981666666666666,29.966604166666666,8.803603440489319
029,2017-05-31,0.2,5.6,76,2.0666666666666664,2.6965357129793954,3.750458492216443,22.9225625,13.074950617283951,24.082160000000002,14.653908496732026,1.80961159968831,0.4522888105040121,0.543923234376881,0.04784299359897722,76,0.03,13.88,0.26666666666666666,169.9,2.6047368421052632,31.160526315789475,6.032291666666667,0.06617283950617284,72.4875,0.6296296296296297,0.2,0.21666666666666667,1.9,1.9666666666666663,NA,NA,NA,NA,NA,NA,-57.41975308641975,-70.15833333333333,NA,NA,NA,12.839444444444444,25.28911111111111,9.413495038534315
029,2017-06-20,0.4,5.6,66,2.0166666666666666,0.4,5.6,28.522,12.484333333333334,27.217454545454544,16.74547727272727,3.3547167845213153,0.6451378431771762,0.6212438489854288,0.051450939491694776,66,0.08,11.6,0.7666666666666667,149.60000000000002,1.852121212121212,23.28838383838384,11.6,0.08,149.60000000000002,0.7666666666666667,0.4,1.1166666666666667,1.5333333333333334,1.7333333333333334,NA,NA,NA,NA,NA,NA,-69.4,-64.62,NA,NA,NA,11.333333333333332,28.364333333333335,9.323653058350885
029,2017-07-11,0,5.7,35,1.95,4.436745883586236,4.954959956196205,24.29884722222222,13.045333333333334,30.608361111111112,15.792173913043479,2.14764390460914,0.3123224422408351,0.6907590763300018,0.04009110059621613,35,0.1,10.863333333333332,0.9,147.7,3.2745714285714285,43.37904761904762,4.7219444444444445,0.10952380952380952,62.74583333333333,1.0333333333333334,0.43333333333333335,0.8333333333333334,2,3.1999999999999997,NA,NA,NA,NA,NA,NA,-77.07142857142857,-79.3,NA,NA,NA,9.358333333333333,31.580750000000002,9.256179015573476
029,2017-08-01,0.003,5.59,103,2.4524999999999997,3.1137836892182174,5.533367702272547,26.80877604166667,12.4505,28.416156862745098,16.275089743589742,2.8773214308873776,0.4405859933220468,0.7184696299327925,0.05008633582843969,103,0.05,7.33,0.5,96.06666666666666,2.6340776699029127,34.179611650485434,4.176770833333333,0.05,54.380208333333336,0.5,0.3556666666666667,1.2165000000000001,1.553,1.772333333333333,0.3556666666666667,1.553,0.381707794751273,2.31225,0.45297916666666665,0.19590406170036398,NA,NA,NA,NA,NA,7.2161904761904765,29.564452380952382,7.863430259909064
030,2017-05-31,0.06666666666666667,14.8,212,0.5166666666666666,2.192991010373545,4.622338411226339,25.772656862745098,15.431464788732395,27.876285714285714,17.548169105691056,2.1881953794835454,0.7005809005149695,0.25400792364024616,0.0431805322260901,170,0,10.79,0,128.5,3.1962745098039216,38.26549019607843,10.386372549019608,0.0788,127.44705882352942,0.792,1.1666666666666667,3.05,3.8666666666666663,4.1,NA,NA,NA,NA,NA,NA,18.283568075117373,-8.176190476190476,NA,NA,NA,9.854761904761906,27.876285714285714,7.7733029998123415
030,2017-06-20,0,9.85,82,0.5833333333333333,2.7200559651122425,5.427717263031501,28.712344827586207,17.133376543209877,31.79757142857143,21.833326666666668,2.7212376183113065,0.783809836099307,0.43339879198082876,0.09016074619336531,82,0.11,8.526666666666666,1.1,110.86666666666667,3.437357723577236,43.86585365853659,7.795057471264368,0.1528395061728395,101.04022988505747,1.5839506172839506,0.8666666666666667,2.9166666666666665,3.566666666666667,3.8,NA,NA,NA,NA,NA,NA,-88.09506172839507,-101.10333333333334,NA,NA,NA,8.038888888888888,31.983055555555556,7.83168273877663
030,2017-08-01,5e-4,9.786,151,6.732,8.447749682980607,9.544929737334343,26.84754707379135,18.829291666666666,27.705776785714285,20.600858974358975,1.8823044508330895,0.3749766057743904,0.34591074326296517,0.03948390869302107,151,0.08,11.566666666666666,0.9,152.1,4.920209713024283,63.35198675496689,5.656526717557252,0.08166666666666667,72.8617048346056,0.9,0.057,0.9033333333333333,4.027666666666667,4.229,9.786,0.9606666666666668,1.0587541293062765,1.3904160305343511,3.084272264631043,2.2182369858363367,NA,NA,NA,NA,NA,11.525833333333333,29.413642857142857,8.829457978579779
030,2017-09-13,0,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,5.1,6.5,59,61.1,5.416666666666667,60.050000000000004,NA,NA,NA,NA,0,0.25,NA,NA,2.5,0,0.0425,NA,NA,NA,NA,282,NA,NA,NA,5.9,22.1,7.391035340294062
035,2017-06-01,0,4.1,62,2.6166666666666667,2.750108517569258,3.0388433070278293,23.756511627906978,15.933066666666667,24.102258333333335,16.712439393939395,1.5965125976117633,1.5113004521204236,0.7275502732343149,0.053817130497314875,62,0.07,10.476666666666668,0.7,123.26666666666668,5.575537634408602,66.53440860215053,7.881627906976744,0.21422222222222223,94.29302325581395,2.188888888888889,1.6,2.1333333333333337,2.7,2.966666666666667,NA,NA,NA,NA,NA,NA,159.16444444444446,141.3095238095238,NA,NA,NA,8.831851851851852,26.14937037037037,7.674326927695896
035,2017-06-21,0.1,5.7,56,2.05,2.271104623844891,4.531062989042297,27.41881818181818,14.324545454545454,27.7412,17.20111111111111,2.7998158697117788,0.7992849590883886,0.7034750035761886,0.04342854858183527,56,0.11,7.49,1.1,95.9,2.49375,31.47142857142857,5.931363636363637,0.1290909090909091,75.60909090909091,1.2727272727272727,0.1,1.55,2,2.4,NA,NA,NA,NA,NA,NA,11.827272727272728,3.3666666666666667,NA,NA,NA,7.484,28.149,7.630046051294917
035,2017-07-12,0,5,23,2.55,3.7267367020437403,4.616379820083517,25.65672222222222,14.565333333333333,28.199846153846153,17.002,2.288143101266087,0.4846830104189338,0.7770056879193861,0.027701306505839553,23,0.14,7.33,1.4,96.2,2.828695652173913,36.869565217391305,3.5716666666666668,0.14666666666666667,46.68333333333333,1.4666666666666666,0,0.15000000000000002,2.2,2.2,NA,NA,NA,NA,NA,NA,118.63333333333334,124.65,NA,NA,NA,6.8325,29.77675,8.488400083469031
035,2017-08-02,0.007,4.526,81,1.8925,2.7717011084050736,4.526,26.593376543209878,14.502,27.892833333333332,17.940418803418805,2.5473050242752606,0.412317780911236,0.8112050296473563,0.0722302097147959,81,0.14,6.93,1.4,88.43333333333334,3.637695473251029,46.0238683127572,5.3358641975308645,0.14,67.79691358024691,1.4,0.007,1.4758333333333333,2.081,2.324,4.451666666666667,4.526,0.2277447205693618,2.2061975308641975,0.02787654320987654,0.012635560877886089,NA,NA,NA,NA,NA,6.914509803921568,27.98143137254902,7.356736386900541
036,2017-06-01,0,26.7,366,2.3499999999999996,8.656391320645465,8.758732083677215,20.47645219638243,14.731255319148936,24.60721568627451,15.960972891566264,1.0344413019652166,0.3371559343656839,0.07719037013304547,0.012655799189989946,366,2.84,10.093333333333334,27.366666666666667,123.3,4.948761384335155,52.09872495446266,6.346692506459949,4.187035460992908,71.90413436692506,41.29914893617021,0.5,2.3499999999999996,NA,NA,NA,NA,NA,NA,NA,NA,225.50482269503547,234.82777777777778,NA,NA,NA,9.986190476190476,25.80461904761905,7.759083908555237
036,2017-06-20,0.1,22.45,174,3.2333333333333334,2.4744768599172033,6.505018393764971,28.480761904761906,16.333754716981133,28.149315789473683,17.73470098039216,2.790664647894573,0.4711237122745422,0.21077096511244,0.052440672303288124,174,0.19,9.14,2.1,117.23333333333332,3.016283524904215,36.26475095785441,8.998571428571429,1.2269811320754718,115.94047619047619,12.309748427672956,1.6,3.2333333333333334,4.033333333333333,4.766666666666667,NA,NA,NA,NA,NA,NA,239.45377358490566,246.28333333333333,NA,NA,NA,8.562222222222223,30.06088888888889,8.05
036,2017-07-11,0,14.6,58,4.25,12.5738965154866,13.040875596608439,25.216458333333335,17.431125,28.74704761904762,21.151621621621622,1.7087535011314685,1.3765335954724427,0.22682098275060994,0.034245478122920475,58,0.07,8.27,0.8,103.1,2.2251724137931035,28.78448275862069,2.671666666666667,0.08,34.6,0.8500000000000001,0,0.25,3.6,4.3,NA,NA,NA,NA,NA,NA,-72.6625,-78.675,NA,NA,NA,7.7725,29.011,7.52742554779752
