MULakeNumber,date,minDepth_m,maxDepth_m,numberOfMeasurements_temperature,thermoclineDepth_m_thresh0.3,top_metalimnion_m,bottom_metalimnion_m,epilimnion_temp_degC,hypolimnion_temp_degC,above_thermocline_temp_degC,below_thermocline_temp_degC,delta_hypo_epi_waterDensity_kgperm3,metalimnionDensityGradient_kgperm3perm,epiToHypoDensityGradient_kgperm3perm,buoyancyfrequency_1_s2,numberOfMeasurements_do,minDO_mgpL,maxDO_mgpL,minDO_percent,maxDO_percent,DO_mgpL_profileMean,DO_percent_profileMean,epilimnion_DO_mgpL,hypolimnion_DO_mgpL,epilimnion_DO_percent,hypolimnion_DO_percent,depthMaxDOpercentage_m,Oxycline_m,Hypoxycline_m,Anoxycline_m,depthChlMax_m,depthBGAMax_m,ratioMaxBGtochl_RFUperRFU,epilimnion_chlorophyll_RFU,epilimnion_phycocyaninBGA_RFU,ratioEpiBGtochl_RFUperRFU,hypolimnion_orp_mV,bottom0.5m_orp_mV,site_latitude,site_longitude,site_altitude_m,surface_doConcentration_mgpL,surface_temp_degC,surface_pH
013,2018-07-09,0.051,6.01,131,3.4215,5.2381615654942735,5.837702465839139,28.088478632478633,15.556142857142857,29.812696629213484,20.489690476190475,2.803919936400007,1.6036608348565378,0.8484462018394371,0.10119960945968352,131,0.11,8.65,1.1,114.7,4.909007633587787,64.83435114503817,5.4799999999999995,0.11714285714285715,72.42393162393162,1.2,0.694,2.2119999999999997,3.315,3.483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.54642857142857,30.45885714285714,8.441784691138201
013,2018-07-30,0.04541666666666667,5.4635,89,4.134291666666667,3.6654588928005536,5.4635,26.28295641025641,17.745083333333334,26.2505058685446,20.214259259259258,1.9330497905110633,1.0807767151963468,0.5324075873080284,0.048767716750540493,89,0.2775,4.335833333333333,2.933333333333333,53.708333333333336,3.211750936329588,39.689325842696626,3.9936410256410255,0.2775,49.521794871794874,2.933333333333333,0.04541666666666667,0.05591666666666667,4.016416666666666,4.402666666666667,0.04541666666666667,0.04541666666666667,NA,0,0,NA,-114.03333333333332,-110.87857142857142,NA,NA,NA,4.198055555555555,26.266402777777778,8.005388314436376
018,2018-06-04,0.0385,12.867,148,3.6915,3.4626592694944995,7.403750530688879,26.78372641509434,11.52501111111111,26.761780701754386,15.083115384615384,2.975771936566616,0.7067998100478248,0.3540880270488439,0.0769062086938535,148,7.46,11.24,66.1,110.4,9.196148648648649,99.4391891891892,8.035660377358491,9.821666666666667,100.52075471698113,90.51555555555555,4.170999999999999,9.8895,NA,NA,3.914,11.555,-0.8247422680412372,0.2626509433962264,-0.5285283018867925,-2.012284041521497,NA,NA,NA,NA,NA,8.08,26.818863636363638,7.733174816146456
018,2018-06-25,0.123,13.392,203,4.77825,5.518574410213446,7.805406231267439,27.151843220338982,11.781101851851853,27.76276213592233,14.96349,3.048840806827684,0.4488086815703957,0.3889117303667499,0.10726690050470178,203,5.02,13.545,44.5,155.9,9.336428571428572,105.51945812807882,8.9575,8.573055555555555,112.24957627118644,79.78425925925926,5.2375,5.32,NA,NA,5.675,5.888999999999999,-0.06663941128372854,0.7386483050847458,-0.4619406779661017,-0.6253864996185199,NA,NA,NA,NA,NA,8.078333333333333,28.529333333333334,8.258448203795416
018,2018-07-23,0.056,9.499,196,5.735,8.0465920512261,9.178119818004108,26.511988165680474,12.8855,28.86548818897638,17.21505797101449,2.7434200845265195,0.5778371956907882,0.5161399593160592,0.13598182808613196,196,7.71,13.35,75.5,142.7,9.47704081632653,112.05255102040816,9.2201775147929,8.591666666666667,112.77455621301775,81.43333333333334,6.587,9.025500000000001,NA,NA,8.985,8.985,0.9241877256317689,0.35111834319526625,0.08392899408284024,0.23903335074740056,134.13333333333333,132.1818181818182,NA,NA,NA,7.7263636363636365,29.485727272727274,8.441856236949933
018,2018-08-13,0.04608333333333333,10.675583333333334,146,6.360333333333333,4.988940545872227,10.600095794310311,28.771041079812207,11.5385,28.220564311594202,16.099452160493826,3.5347925453858124,0.5885863520265938,0.4340700291391738,0.05567083536393865,146,3.4675,12.970833333333331,31.875,135.20833333333331,8.886061643835616,104.3292808219178,7.862171361502347,3.4675,101.88333333333333,31.875,7.655583333333333,8.800333333333334,NA,NA,0.04608333333333333,0.04608333333333333,NA,0,0,NA,120.15833333333332,119.16805555555555,NA,NA,NA,7.81,29.37902777777778,8.438105921531967
025,2018-06-06,0.12,5.979,146,3.8325,3.641168462575185,3.950905345119773,27.090257425742575,18.762052631578946,26.96335238095238,18.947048780487805,1.9619807264587052,2.547593291090775,0.62396654943682,0.08296357128315006,146,0.18,19.58,1.8,256.5,6.5563013698630135,83.18630136986302,9.318217821782179,0.2818421052631579,118.48316831683168,3.05,0.12,0.667,3.369,3.634,0.12,0.268,0.46315894568690097,5.1475841584158415,2.780039603960396,0.5400668582397588,NA,NA,NA,NA,NA,19.196666666666665,28.882833333333334,9.205994674019815
025,2018-06-27,0.097,6.422,116,6.4075,6.029899085339488,6.422,27.540877192982457,27.006,27.536965217391305,27.006,0.14841379718484404,0.8072578648195861,0.04356078638798329,0.00794686522912975,116,1.27,6.36,15.9,82.4,3.056551724137931,38.898275862068964,3.0864035087719297,1.27,39.282456140350874,15.9,0.097,1.0750000000000002,2.459,NA,0.203,0.457,0.8264063059835185,2.8408333333333333,3.0387894736842105,1.0696824196013648,NA,NA,NA,NA,NA,6.284545454545454,28.58209090909091,8.395961790273855
025,2018-07-25,0.051,8.661,168,8.197,7.87640779447127,8.661,28.90356953642384,26.566,28.854757961783438,26.91190909090909,0.6583333170511878,0.4318330870224031,0.13939482093369426,0.00601030935572737,168,0.18,10.23,2.2,134.8,4.217142857142857,54.96190476190476,4.670198675496689,0.18,60.87682119205298,2.2,0.094,0.4655,5.358,5.789,8.499,8.661,0.6259935996696604,5.2340596026490065,3.494794701986755,0.6677025038495945,-145.2,-137.20833333333334,NA,NA,NA,9.835384615384616,29.550615384615384,8.801717995577071
025,2018-08-15,0.06183333333333333,5.524416666666667,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.518343561714906e-4,68,4.19,4.730833333333333,53.53333333333333,60.5,4.307781862745098,55.10575980392157,NA,NA,NA,NA,0.06183333333333333,0.07608333333333332,NA,NA,0.06183333333333333,0.06183333333333333,NA,NA,NA,NA,NA,113.9689393939394,NA,NA,NA,4.597314814814815,28.052574074074073,7.766798464803182
027,2018-06-06,0.158,5.214,120,1.6920000000000002,2.3859234203985324,2.6550134984160922,26.417412698412697,12.276415094339622,28.0133125,14.374333333333333,2.7917356149816897,1.3312515599030152,1.0183074052254328,0.10622574313036401,120,0.26,9.9,2.3,127.3,5.087583333333334,62.64666666666667,8.877619047619048,0.7283018867924528,111.43968253968254,6.947169811320754,0.333,1.7850000000000001,2.852,3.417,1.581,2.328,0.5857181793404197,1.8063174603174603,0.2756984126984127,0.15263009894725743,NA,NA,NA,NA,NA,9.791538461538462,28.844846153846152,8.594713706692836
027,2018-06-27,0.065,6.085,128,2.3415,3.2266316321847475,4.880369131746977,26.184634146341462,11.059727272727272,26.915154929577465,14.701947368421052,2.862677458289113,0.6877499867290457,0.739830614089456,0.1810956750781279,128,0.28,7.65,2.5,95.5,4.8896875,59.87421875,7.149146341463415,0.3236363636363636,88.70975609756097,2.918181818181818,0.065,2.4314999999999998,3.68,3.912,3.601,2.244,1.3550051599587205,1.8746463414634147,1.4281219512195122,0.7618087314029963,NA,NA,NA,NA,NA,7.5826666666666664,27.032533333333333,7.21216220656825
027,2018-07-25,0.057,5.789,136,2.6995,3.33398632230247,4.108038488464114,27.70401234567901,12.30397435897436,28.95723076923077,15.587943661971831,3.1429757459292205,1.2058881025085049,0.9577786878288272,0.13718709729774747,136,0.55,10.47,5,121.8,6.133161764705882,74.53308823529412,8.304938271604938,1.8256410256410256,105.31728395061728,17.402564102564103,2.923,3.0615,4.611,5.092,4.082,4.04,1.801366689830901,1.0406913580246913,0.6375802469135803,0.6126506595805259,-14.984615384615385,-79.99090909090908,NA,NA,NA,8.065714285714286,29.40864285714286,8.462953468169887
027,2018-08-15,0.03425,4.3620833333333335,50,4.2980833333333335,2.283354026057222,4.3620833333333335,28.063847701149427,17.4415,26.703241134751774,17.686972222222224,2.480265847051328,1.1888791200481328,0.7701717113810157,0.04946597937674012,50,1.7175,8.27,17.95,105.8,7.09965,89.32166666666667,8.243821839080459,1.7175,105.43563218390804,17.95,0.5044166666666666,2.968375,4.318666666666667,NA,0.03425,0.03425,NA,0,0,NA,-96.08333333333331,-43.75666666666666,NA,NA,NA,8.23075,28.053375000000003,8.44236809774681
028,2018-06-06,0.003,6.62,142,2.3685,3.5995594969355627,4.376136073878332,25.947075268817205,13.250054054054054,27.345534246575344,15.885478260869565,2.5456935141954773,1.1608981048374831,0.6883437189391446,0.1020926884179579,142,0.11,10.55,1,135,4.281830985915493,53.95,6.442795698924731,0.14783783783783783,81.44623655913979,1.4162162162162162,0.32,0.739,2.384,2.579,1.085,0.965,1.0261005064277366,1.7373548387096773,1.2853010752688172,0.739803433720772,NA,NA,NA,NA,NA,10.308666666666667,28.3622,8.80450862298902
028,2018-06-27,0.06,6.865,144,2.8985000000000003,2.7489865637200555,5.421536073340977,27.536144736842104,12.861185185185185,27.385025316455696,14.73076923076923,3.0282909487867755,0.7781858669997861,0.6350249496963581,0.10603709370133092,144,0.15,7.54,1.4,96.4,3.566527777777778,44.890277777777776,6.393026315789474,0.1811111111111111,81.23026315789474,1.7185185185185186,0.06,2.1845,2.826,3.821,0.497,0.296,1.2725030826140566,1.3642763157894737,1.705513157894737,1.250122968606838,NA,NA,NA,NA,NA,7.518235294117647,27.92523529411765,7.619269149447486
028,2018-07-25,0.021,6.689,148,3.086,3.845050485128275,5.879120670872541,27.840130000000002,13.007,28.90609523809524,16.67671875,3.095462364622449,0.4797363306327972,0.7097185506271011,0.10465394581836111,148,0.21,8.14,2,106.4,3.971418918918919,51.361486486486484,5.7444,0.21928571428571428,74.688,2.0785714285714287,0.21,1.678,2.895,3.106,3.146,3.106,2.1771476698484,1.39533,2.05453,1.4724330445127678,-104.37857142857143,-107.14444444444445,NA,NA,NA,8.12076923076923,29.312923076923077,8.892497409473812
028,2018-08-15,0.03675,6.804833333333334,100,2.9774583333333333,1.9248153787713749,4.890450446692597,28.02771111111111,14.313172222222223,27.85331976744186,17.28579239766082,2.9728776632019844,0.917308706491291,0.6085435295651246,0.03845485680245846,100,0.13,7.398333333333333,1.2083333333333333,94.45,2.9052333333333333,36.66641666666666,7.273194444444444,0.20416666666666666,92.9675,2.006388888888889,0.03675,2.059875,2.9476666666666667,3.312666666666667,0.03675,0.03675,NA,0,0,NA,-63.73555555555556,-79.755,NA,NA,NA,7.3375,28.020191666666665,7.826704836995743
029,2018-06-06,0.127,6.057,123,3.1390000000000002,3.185780256565347,3.813269192948499,25.267533333333333,11.805159090909092,25.532379310344826,12.942030769230769,2.5418341118493117,1.124929658727208,0.7605171123896419,0.1142133465325714,123,0.14,11.2,1.2,141.5,3.421382113821138,42.50650406504065,6.767666666666667,0.1759090909090909,84.77666666666667,1.625,0.343,1.2145000000000001,1.745,2.135,0.273,0.829,2.1189579409918395,1.8587333333333333,4.070833333333334,2.1901115454969338,NA,NA,NA,NA,NA,11.111666666666666,27.550166666666666,9.365066716310016
029,2018-06-27,0.084,6.019,120,2.277,2.924907625190975,3.7456555939027303,25.26072,12.962366666666666,26.25559677419355,15.521241379310345,2.4026313977285554,0.7271242755637827,0.7025496871286278,0.060319968035875506,120,0.08,7.51,0.8,94.9,1.8255,22.700833333333332,2.8392,0.113,35.51866666666667,1.0733333333333333,0.084,0.21350000000000002,1.203,1.532,0.68,0.524,0.6553906059868582,2.71452,1.3203066666666667,0.48638678907013644,NA,NA,NA,NA,NA,7.135,27.199666666666666,7.87351351287469
029,2018-07-25,0.024,6.105,122,2.324,3.2351985996859356,3.528350277341123,27.22659756097561,14.160058823529411,28.87558064516129,17.1241,2.769687787797693,1.2535123893444506,0.8657774705374712,0.10975372065897694,122,0.23,9.17,2.2,119.6,4.029262295081967,51.90901639344262,5.845121951219512,0.2873529411764706,75.74878048780488,2.8058823529411763,0.107,1.3195000000000001,2.275,2.544,2.238,2.238,3.1931611495089123,1.806329268292683,3.0871341463414637,1.7090650085404304,-79.09705882352941,-100.66666666666667,NA,NA,NA,9.139285714285714,29.14242857142857,9.101881222087185
029,2018-08-15,0.08716666666666667,5.493,87,2.6079166666666667,2.932491255206701,5.493,27.365574074074075,12.77275,27.804151315789472,18.27202380952381,2.9916702113165456,0.7742689248305785,0.7429482741297574,0.056195601749903304,87,0.16,7.01,1.5,89.41666666666667,3.0297892720306514,38.170785440613024,5.482796296296296,0.16,69.75111111111111,1.5,0.08716666666666667,2.120541666666667,2.6338333333333335,2.9563333333333333,0.08716666666666667,0.08716666666666667,NA,0,0,NA,-94.83333333333331,-91.40238095238095,NA,NA,NA,6.9507407407407404,27.93464814814815,8.05953020248158
030,2018-06-06,0.08,4.966,152,2.7305,4.582684127817401,4.966,27.638131944444446,26.438,27.993531914893616,26.910672413793105,0.3304106144122443,0.14700742485729285,0.12353378349947089,0.006933032823941575,152,0.6,8.24,7.4,105.5,5.8920394736842105,75.09013157894736,6.179861111111111,0.6,78.76944444444445,7.4,0.152,2.344,4.133,4.594,3.438,3.346,0.092578125,1.7473541666666668,-0.024131944444444445,-0.013810562795337395,NA,NA,NA,NA,NA,8.24,28.081666666666667,8.036202917256922
030,2018-06-27,0.09,4.837,140,3.583,NA,NA,NA,NA,28.010128712871285,27.50946153846154,NA,NA,NA,0.004333048108673706,140,2.87,7.09,36.2,90.6,6.0225,76.86,NA,NA,NA,NA,0.09,3.508,NA,NA,3.636,0.118,2.3585526315789473,NA,NA,NA,NA,NA,NA,NA,NA,7.041818181818182,27.99290909090909,8.310336413336621
030,2018-07-24,0.043,5.202,110,1.2675,1.2470006615314515,1.2791629747283992,29.386384615384614,28.569985507246376,29.3798,28.573585714285713,0.23903978843816276,88.11805131869201,0.09133831705427602,0.8679623907384761,110,4.09,9.89,52.7,130.4,6.431727272727272,83.66363636363636,8.752564102564103,5.090579710144928,114.73333333333333,65.72028985507247,0.242,1.2675,NA,NA,0.21,1.118,1.6033260632497273,2.7348205128205128,5.351,1.956618350240957,98.96376811594203,101.92857142857143,NA,NA,NA,9.75,29.8014375,8.909044589333329
030,2018-08-14,0.06516666666666666,4.917,78,0.15341666666666665,3.948044798036035,4.917,27.89169708994709,26.753833333333333,28.453527777777776,27.692696666666667,0.3162303340792505,0.15896208251167376,0.10745251135235756,0.0035794676152253666,78,0.33166666666666667,8.496666666666666,4.141666666666667,109.5,4.098205128205128,52.386538461538464,4.955357142857143,0.33166666666666667,63.36825396825397,4.141666666666667,0.06516666666666666,0.15341666666666665,3.343166666666667,3.71675,0.06516666666666666,0.06516666666666666,NA,0,0,NA,-60.65,-36.884375,NA,NA,NA,8.137407407407407,28.33388888888889,8.492542995312093
036,2018-06-05,0.085,7.119999999999999,180,0.2025,5.825688820531051,7.119999999999999,26.511006756756757,22.542,29.206375,25.892764204545454,0.9987667442636621,0.30038597631124353,0.2373971494424092,0.01535723408798739,180,2.935,9.77,34,122.8,7.453888888888889,92.68027777777777,8.193243243243243,2.935,102.44358108108108,34,2.631,3.424,NA,NA,4.3,4.448,-0.08776932826362485,0.9188513513513513,-0.28922635135135133,-0.31476946834326053,NA,NA,NA,NA,NA,8.943636363636363,28.686045454545454,8.1760129527415
036,2018-06-26,0.091,7.53,193,4.5969999999999995,7.31851581564817,7.423756875458348,27.64376216216216,25.1688,28.30741129032258,26.166,0.6668898543164232,0.14207665592399116,0.17468730825716797,0.0070870690849229,193,0.29,8.16,3.6,105.4,5.514611398963731,70.67564766839378,5.739783783783784,0.3,73.57027027027027,3.64,0.447,4.3995,5.727,6.467,3.038,7.53,-0.02444614209320092,0.9023675675675675,-0.21426486486486487,-0.2374474355748841,NA,NA,NA,NA,NA,8.109230769230768,28.881384615384615,8.400421519655255
036,2018-07-24,0.025,7.083,144,6.236000000000001,6.0502016140806365,7.083,29.569943089430893,27.89,29.557574803149606,28.399117647058823,0.488158608297681,0.3835289610520931,0.12029835761928727,0.0063671285266317275,144,0.6,7.38,7.7,97.3,6.336666666666667,83.22777777777777,7.030243902439024,0.6,92.39512195121951,7.7,0.025,6.1475,6.506,6.708,2.534,2.333,0.3751178133836004,0.867650406504065,0.33599186991869917,0.3872433729069255,55.2,114.27,NA,NA,NA,7.341428571428572,29.732142857142858,8.519487244076913
036,2018-08-14,0.06516666666666666,6.646083333333333,80,NA,5.4037936049767055,6.646083333333333,27.958067948717947,26.751333333333335,NA,NA,0.33572064973054694,0.17421456522530782,0.08511784295825989,0.002361339062260535,80,0.7324999999999999,7.97,9.158333333333331,102,6.2623645833333335,79.97020833333333,7.3487307692307695,0.7324999999999999,93.89782051282052,9.158333333333331,0.21083333333333337,2.8685833333333335,5.803916666666667,6.3885000000000005,0.06516666666666666,0.06516666666666666,NA,0,0,NA,119.95833333333334,119.72361111111111,NA,NA,NA,7.9618518518518515,28.02859259259259,8.483143808207918
037,2018-06-05,0.182,5.329,124,0.1945,0.182,0.9024418840381802,26.657,25.35977777777778,26.657,25.47230081300813,0.3447799393787818,0.39018625279835706,0.11398735486276997,0.011110505912248254,124,6.13,7.11,74.5,88.7,6.591935483870968,80.51935483870967,7.11,6.478686868686869,88.7,78.94242424242424,0.182,0.8140000000000001,NA,NA,1.414,1.478,-0.2173913043478261,0.698,-0.449,-0.6432664756446992,NA,NA,NA,NA,NA,7.091818181818182,26.252636363636363,7.591961416435209
037,2018-06-26,0.097,5.427,138,5.349500000000001,5.251197785303034,5.427,27.979346153846155,27.243,27.961589552238806,27.2765,0.20657764466955086,0.29686140218835283,0.07374083066065322,0.003909984082743549,138,2.93,6.26,36.9,80.3,5.425289855072464,69.3,5.566923076923077,2.93,71.1376923076923,36.9,0.097,4.086,NA,NA,5.427,2.029,-0.24198988195615515,0.9323153846153847,-0.3456769230769231,-0.37077251837856123,NA,NA,NA,NA,NA,6.144166666666667,28.239916666666666,7.718788422629135
037,2018-07-24,0.11,4.476,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0015494895637637072,108,6.21,6.53,80.8,85.2,6.3193518518518514,82.20925925925926,NA,NA,NA,NA,0.11,0.278,NA,NA,4.476,4.476,0.1375852386682712,NA,NA,NA,NA,82.27692307692307,NA,NA,NA,6.470833333333333,29.1935,7.846227085889508
037,2018-08-14,0.07816666666666666,4.1455,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.012982577379082e-4,52,5.783333333333333,6.565833333333333,74.59166666666667,84.71666666666667,6.3628846153846155,82.18621794871795,NA,NA,NA,NA,0.07816666666666666,3.9249583333333335,NA,NA,0.07816666666666666,0.07816666666666666,NA,NA,NA,NA,NA,88.77638888888889,NA,NA,NA,6.4944444444444445,28.59261111111111,7.96585553949354
038,2018-06-05,0.142,3.771,88,3.0495,3.1834171414368084,3.289084138652988,24.21016,17.997,24.381847222222223,18.65,1.350839616046187,3.705322271286386,0.6969077390532745,0.0743037877968188,88,0.2,6.76,2.1,82,3.4682954545454545,41.86818181818182,4.023866666666667,0.246,48.64,2.59,0.692,1.0715,2.135,2.589,0.27,2.988,0.09215807347946897,2.3745866666666666,-0.08021333333333333,-0.03377991397801161,NA,NA,NA,NA,NA,6.5969999999999995,25.4381,7.337197746652203
038,2018-06-26,0.056,2.839,84,2.629,1.8112482700512653,2.839,27.53569090909091,25.714,27.308597402597403,25.961714285714287,0.4945835520679793,0.36629854608771667,0.2558134509838502,0.010190178994769882,84,0.25,7.35,3,93,4.5529761904761905,57.68214285714286,6.35,0.25,80.549090909090907,3,0.056,1.251,2.005,2.247,0.644,0.14,0.31326383896477356,4.493727272727273,1.4045272727272726,0.31255285144949524,NA,NA,NA,NA,NA,7.176153846153846,27.61846153846154,7.730233017684459
038,2018-07-24,0.106,4.267,101,3.1795,3.056355146258937,3.462126266824474,27.48127142857143,20.412736842105264,27.361405405405407,21.16948148148148,1.7372571007824718,2.342898329516744,0.7435661006962458,0.13013722686215656,101,0.28,5.51,3.1,70,3.66,46.1990099009901,4.984285714285714,0.3936842105263158,63.2,4.394736842105263,0.106,2.5115,3.072,3.263,2.311,0.106,0.6018259735420161,4.241757142857143,2.8490571428571427,0.6716690859246336,-129.16842105263157,-137.14166666666665,NA,NA,NA,5.4592307692307696,27.682692307692307,7.82
038,2018-08-14,0.05191666666666666,4.948416666666667,92,3.5298333333333334,4.758503816663693,4.948416666666667,25.654501915708813,19.67325,26.814157004830918,20.88941304347826,1.3951293272108387,0.1729755274014652,0.5430283607482919,0.012538251776540875,92,0.13,7.100833333333333,1.4,90.21666666666668,3.0698641304347825,38.866032608695654,3.2385057471264367,0.13,41.01455938697318,1.4,0.05191666666666666,1.3389583333333333,2.1586666666666665,2.51625,0.05191666666666666,0.05191666666666666,NA,0,0,NA,-159.275,-151.79500000000002,NA,NA,NA,7.02375,27.726791666666667,8.320895969313383
