MULakeNumber,date,minDepth_m,maxDepth_m,numberOfMeasurements_temperature,thermoclineDepth_m_thresh0.3,top_metalimnion_m,bottom_metalimnion_m,epilimnion_temp_degC,hypolimnion_temp_degC,above_thermocline_temp_degC,below_thermocline_temp_degC,delta_hypo_epi_waterDensity_kgperm3,metalimnionDensityGradient_kgperm3perm,epiToHypoDensityGradient_kgperm3perm,buoyancyfrequency_1_s2,numberOfMeasurements_do,minDO_mgpL,maxDO_mgpL,minDO_percent,maxDO_percent,DO_mgpL_profileMean,DO_percent_profileMean,epilimnion_DO_mgpL,hypolimnion_DO_mgpL,epilimnion_DO_percent,hypolimnion_DO_percent,depthMaxDOpercentage_m,Oxycline_m,Hypoxycline_m,Anoxycline_m,depthChlMax_m,depthBGAMax_m,ratioMaxBGtochl_RFUperRFU,epilimnion_chlorophyll_RFU,epilimnion_phycocyaninBGA_RFU,ratioEpiBGtochl_RFUperRFU,hypolimnion_orp_mV,bottom0.5m_orp_mV,site_latitude,site_longitude,site_altitude_m,surface_doConcentration_mgpL,surface_temp_degC,surface_pH
014,2022-05-31,0.202,8.821,88,3.6550000000000002,6.499543133723079,6.926853599599085,21.238,11.6169375,23.891666666666666,14.924152173913043,1.5985317563420267,0.23305738044061278,0.3456916292419499,0.012794295310330505,88,2.72,10.83,24.5,130.9,7.243522727272727,81.84318181818182,8.272318840579711,3.3575,95.41159420289856,31,0.3,2.8475,NA,NA,2.714,2.256,0.5495495495495495,0.6605797101449276,0.2636231884057971,0.39907854322071085,89.09375,90.9,NA,NA,NA,10.61,25.9534,8.41
014,2022-06-21,0.006,8.096,99,3.2635,5.803612237720633,7.056207393035283,25.78144,11.775916666666667,29.993543478260868,16.28275471698113,2.6793478972933826,0.29905581271756704,0.5732086699187483,0.037259272695272135,99,0.5,10.05,4.5,135.5,4.942727272727272,64.05252525252526,6.3196,0.5516666666666666,82.59866666666666,5.1,1.079,2.4444999999999997,4.29,5.529,1.702,2.82,1.0508474576271187,0.3808,0.07106666666666667,0.18662464985994395,71.825,61.21666666666667,NA,NA,NA,9.78,32.325428571428574,8.85
014,2022-07-18,0.023,7.776,104,3.6145,4.239172412409436,5.410903829188934,28.218785714285715,13.613382352941176,29.52713043478261,16.256706896551723,3.1241151135589007,0.7644112800054231,0.6983032833775747,0.07499554750850546,104,0.34,10.29,3.2,136.7,4.279519230769231,55.41442307692308,7.38625,0.5105882352941177,97.19464285714285,4.964705882352941,1.493,2.833,3.93,4.923,2.13,2.064,0.3136531365313653,1.7051785714285714,0.46964285714285714,0.27542151010577026,-91.35588235294118,-104.06,38.31269788461539,-90.59307403846154,163.44615384615383,9.828,31.519,8.776119474234182
014,2022-08-08,0.071,8.194,107,4.0665,4.633260226889735,5.962194855548614,29.116653846153845,13.847324324324324,30.223863636363635,16.32014285714286,3.3528481333229365,0.7122393479416631,0.7041627952023691,0.07469633114637615,107,0.38,13.39,3.5,181.1,4.314766355140187,57.00934579439252,8.136923076923077,0.538918918918919,109.71538461538462,5.264864864864864,1.718,2.0945,4.253,5.402,2.064,1.989,0.7972508591065292,1.748076923076923,1.0875,0.622112211221122,-89.9945945945946,-121.06666666666666,38.31243121495327,-90.59267523364485,163.0214953271028,12.388,33.3956,9.01
018,2022-06-01,0.003,13.869,118,6.768,9.302884341012415,10.032930444157252,20.469654761904764,10.174733333333334,22.182126984126985,12.346527272727272,1.5769544328662732,0.3271001410755094,0.2160352699381606,0.02680960977121582,118,5.77,9.25,49.7,107.3,8.6,91.33728813559323,9.165714285714285,7.009666666666667,102.00119047619047,62.666666666666664,0.003,6.653499999999999,NA,NA,2.646,8.421,0.3510638297872341,0.30083333333333334,0.10666666666666667,0.3545706371191136,58.333333333333336,61.86,NA,NA,NA,9.248571428571429,22.707857142857144,8.47
018,2022-06-22,0.043,12.255,106,7.9405,10.503733309382415,10.838432805667473,24.18429347826087,10.953818181818182,26.567216216216217,12.9831875,2.357280044091226,0.2731019765979243,0.37447757109481555,0.018176954061536053,106,6.82,10.25,60.9,118.5,8.994433962264152,104.31603773584905,9.174565217391304,7.555454545454546,109.32717391304348,68.65454545454546,5.692,7.803000000000001,NA,NA,6.113,10.568,0.29545454545454547,0.2767391304347826,-0.22293478260869565,-0.8055773762765122,76.03636363636363,77.2,NA,NA,NA,8.74,28.901,8.534027672897047
018,2022-07-19,0.071,16.404,165,6.0785,11.18690667356795,11.696215759297775,24.102806722689074,9.23697619047619,28.747623188405797,13.727322916666667,2.4900108293940093,0.2965664779268277,0.2944439573323818,0.018497409979912782,165,1.08,10.58,9.2,117.9,6.807090909090909,78.61393939393939,8.338487394957983,2.6419047619047618,99.2890756302521,23.166666666666668,7.17,8.132,15.31,NA,7.571,16.404,3.5961538461538463,0.27268907563025213,0.009831932773109243,0.03605546995377503,87.29285714285714,79.14444444444445,37.89860884848485,-90.62955175757575,262.0812121212121,7.898333333333333,28.963,8.32
018,2022-08-09,0.009,16.265,164,8.2925,9.998532329029988,11.230227657781885,25.91197169811321,9.886644444444444,27.9883908045977,12.05035064935065,2.9005260146035425,0.35080830345002756,0.3315512969854574,0.04966816664644072,164,0.77,10.49,6.6,109.4,6.288536585365853,74.21280487804879,8.27301886792453,1.8355555555555556,101.35283018867925,16.404444444444444,8.731,9.059999999999999,12.804,15.117,13.095,10.628,0.9193548387096774,0.22084905660377357,0.18358490566037736,0.8312686885946177,90.51777777777778,43,37.8984381097561,-90.62951969512196,263.3109756097561,7.7875,29.0715,8.21
021,2022-06-01,0.062,27.882333333333335,97,4.552333333333333,8.756557127840662,9.353198255713052,19.429366666666667,6.208760416666666,23.171254901960783,7.7003916666666665,1.6118394543273098,0.12574497621702632,0.11319504896659602,0.008750616249980806,97,4.56,9.043333333333331,36.1,106.3,6.810274914089347,62.8106529209622,8.440111111111111,6.090208333333333,92.84111111111112,49.240625,0.062,6.187,NA,NA,4.001333333333333,7.591,0.5934065934065934,0.5985,0.20116666666666666,0.3361180729601782,87.23072916666666,93.78888888888889,NA,NA,NA,8.918888888888889,24.131222222222224,8.15
021,2022-06-22,0.013,21.037,165,3.7415,3.626642083442575,7.686928631157984,29.27166666666667,7.212747252747253,29.259304347826088,9.94618487394958,4.023853091892192,0.8684300647503878,0.3206604095818862,0.07138628007878949,165,5.24,9.53,43,106.5,6.796,70.7690909090909,7.942444444444445,5.62978021978022,103.82666666666667,46.82197802197802,4.855,6.6915,NA,NA,5.897,21.037,0.16296296296296295,0.3293333333333333,-0.39155555555555555,-1.1889338731443995,94.66593406593407,101.975,NA,NA,NA,7.93,29.306875,8.15
021,2022-07-19,0.20133333333333336,28.12066666666667,114,5.7091666666666665,4.2311335188292,9.230396347868934,29.25131111111111,6.445104166666667,28.459761904761905,7.732125448028674,4.051191388873576,0.7253510780931205,0.24463768193702007,0.017003584523043253,114,0.4,8.503333333333334,3.2,104.56666666666666,4.333888888888889,43.778654970760236,7.978888888888889,3.099083333333333,104.27555555555556,25.2375,0.48633333333333334,5.950333333333333,24.836333333333332,26.180333333333333,7.488,26.180333333333333,0.7389705882352939,0.4871111111111111,-0.034444444444444444,-0.07071167883211679,101.09041666666667,115.96666666666667,37.981885526315786,-90.32236733918128,225.2561403508772,7.995,29.257333333333335,8.13
021,2022-08-09,0.0795,27.394,90,4.5008333333333335,8.1930008178965,9.61359500942831,25.63872023809524,6.380824561403509,29.546802083333333,9.012166666666667,3.045858665710057,0.20787419819331854,0.2114108319877148,0.01453097525948914,90,0.33666666666666667,7.623333333333333,2.7,100.23333333333332,3.344074074074074,36.26888888888889,6.480833333333333,1.9380116959064329,81.57261904761904,15.728654970760234,1.5686666666666669,4.793833333333334,8.696333333333333,24.358,6.379666666666667,5.347666666666667,0.2793733681462141,0.735297619047619,0.24476190476190476,0.33287460535902214,136.10409356725145,130.86666666666667,37.9818142962963,-90.32236162962964,224.59814814814814,7.62,29.59461111111111,8.06
030,2022-06-02,0.091,4.281,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002382010098900422,59,7.99,8.99,96.8,110.2,8.508474576271187,103.5,NA,NA,NA,NA,0.159,2.074,NA,NA,4.241,4.281,0.27932960893854747,NA,NA,NA,NA,41.7375,NA,NA,NA,8.988,25.6604,8.144027672897048
030,2022-06-22,0.05,4.972,49,2.479,1.8745746023708778,4.972,31.3935,26.58,31.31392,28.7745,1.40905959685972,0.44005540716987424,0.34923418395409306,0.014276981576111392,49,3.49,9.11,43.5,122.9,8.300816326530612,110.56530612244897,9.058,3.49,122.79,43.5,0.05,4.0045,NA,NA,4.931,4.972,0.44943820224719105,0.582,-0.256,-0.4398625429553265,60.8,61.98,NA,NA,NA,9.055,31.447833333333335,8.518349241807357
030,2022-07-19,0.06,4.811,106,0.351,4.685913563081154,4.768791431425382,28.59339603960396,24.346,31.7312,28.22989108910891,1.146619890000693,0.6911233792601307,0.4685935860465743,0.02557463551702085,106,0.45,12.51,5.3,171,6.030566037735849,79.31698113207547,6.305841584158416,0.455,82.96633663366336,5.4,0.148,1.045,3.592,4.099,0.427,1.681,2.75,1.4175247524752475,3.4265346534653465,2.41726618705036,-131.4,-120.08,36.928860471698115,-90.28698745283019,108.26037735849057,12.33,31.437,9.062722623296194
030,2022-08-09,0.018,5.791,63,0.6605,5.533680904239888,5.616828142540168,30.2757,29.342,31.63383333333333,30.08405263157895,0.2802059508403545,0.15961517774543824,0.09540310771012739,0.007956431327879201,63,5.1,11.21,66.8,152.9,7.973492063492063,106.32222222222222,8.113666666666667,5.14,108.255,67.25,0.018,0.9385,NA,NA,0.361,1.411,0.7916666666666666,3.2105,3.5673333333333335,1.1111457197736594,54.900000000000006,54.57142857142857,36.928648095238096,-90.28662142857144,101.97301587301587,11.2075,31.71575,8.73508568238361
032,2022-06-02,0.139,4.81,49,1.5505,2.5526299066984652,4.81,25.18851612903226,11.742,26.4912,18.056896551724137,2.528425704074266,0.6750227735630056,0.7155209563655687,0.03717691973133646,49,5.01,9.63,46.3,109.1,8.444897959183674,96.87346938775511,8.887741935483872,5.01,107.97419354838709,46.3,1.869,2.9545,NA,NA,4.81,4.81,1.1353383458646615,0.45193548387096777,-0.055161290322580644,-0.12205567451820128,78.2,76.36,NA,NA,NA,8.7,26.631800000000002,7.792111243765535
032,2022-06-23,0.124,5.1,55,3.635,4.716885443285487,4.915861269442299,26.470479166666667,12.792,29.185447368421052,14.804705882352941,2.743839256225101,0.6447423586394306,1.0356111619460342,0.04559398460961824,55,7,10.06,66.1,113.1,8.437818181818182,101.41454545454546,8.51125,7.67,105.23125,72.44,3.107,4.9995,NA,NA,5.1,5.1,0.6923076923076923,0.6645833333333333,-0.18083333333333335,-0.2721003134796239,124.48,123.28888888888889,NA,NA,NA,7.88,30.9436,7.742532202690583
032,2022-07-20,0.057,4.526,78,3.63,4.10631379242843,4.358480961685361,28.38995652173913,17.91525,29.381183333333333,20.298666666666666,2.4877127038132585,2.4795218493728743,1.0412832434241228,0.08718137009608827,78,2.15,8.01,22.6,106.6,6.721282051282051,86.61794871794872,7.2443478260869565,2.3475,94.09565217391304,24.825,0.057,3.3945,NA,NA,4.33,4.526,0.2785714285714286,0.49217391304347824,-0.09782608695652174,-0.19876325088339225,87.825,86.62727272727273,36.658962307692306,-90.95460512820513,199.22820512820513,8.01,30.3142,8.040046051294917
032,2022-08-10,0.071,5.692,59,4.21,5.184032576016913,5.64918149191206,28.09262745098039,15.973500000000001,29.135581395348837,20.0644375,2.7385072050299186,1.1356877114928867,0.8895374279352751,0.04634511945706549,59,1.12,7.6,11.4,100.1,5.236440677966102,67.64067796610169,5.845490196078432,1.145,76.01372549019608,11.600000000000001,0.071,2.6075,4.974,NA,5.199,5.199,0.45217391304347826,1.9039215686274509,0.6221568627450981,0.3267765190525232,10.65,35.5625,36.65873338983051,-90.95477016949152,204.28813559322035,7.592499999999999,29.79925,7.220057563355696
033,2022-06-02,0.18,5.492,67,2.1559999999999997,5.378522273147866,5.492,20.536984375,15.068,24.55295238095238,18.3525,0.9969235077454641,0.41283343592605765,0.3556961801738551,0.02130090771646082,67,4.61,9.96,45.8,120.2,8.76776119402985,98.15223880597014,8.949375,4.61,100.4671875,45.8,1.548,2.9975,NA,NA,5.492,5.282,0.32323232323232326,0.30640625,0.08484375,0.2768995410504844,69.2,68.12857142857143,NA,NA,NA,9.76,25.038,8.38
033,2022-06-23,0.038,5.118,63,2.529,3.5134487522289306,5.118,29.211354166666666,19.552,29.66354054054054,24.568884615384615,2.4114465124615663,0.9309223542200341,0.7174200459270893,0.02241469268502258,63,8.39,10.63,92.1,124.7,9.40047619047619,119.25873015873016,9.206458333333334,8.39,120.28125,92.1,3.259,5.077500000000001,NA,NA,2.694,5.037,0.03797468354430379,0.3172916666666667,-0.32729166666666665,-1.031516743269862,166.2,164.94,NA,NA,NA,9.04857142857143,29.707,8.33
033,2022-07-20,0.031,5.432,115,5.1605,5.299175341100536,5.386995289840807,28.896464285714284,22.831,29.059504587155963,22.907333333333334,1.6023522589069898,0.520536928896171,0.5805813500393895,0.030634179339334135,115,1.56,8.09,18.2,106.8,6.794608695652174,88.8391304347826,6.929553571428571,1.56,90.67053571428572,18.2,0.111,3.1185,5.344,NA,5.286,5.432,0.2791666666666667,0.34669642857142857,-0.04776785714285715,-0.13778006695853723,77.1,76,36.63689304347826,-91.05403747826087,173.57217391304349,8.08,29.864714285714285,8.19
033,2022-08-10,0.03,5.308,70,3.216,5.011817449819454,5.308,28.087923076923076,23.825,29.3345,25.783633333333334,1.130438735490543,0.780185704139717,0.4034268068066857,0.013971441380553803,70,0.8,7.47,9.5,98.2,5.221857142857143,67.63142857142857,5.548923076923077,0.8,71.94153846153846,9.5,1.612,2.285,4.544,5.184,5.308,5.184,0.8814814814814814,0.8461538461538461,0.28892307692307695,0.3414545454545455,75,102.13333333333333,36.63695885714286,-91.05360800000001,181.34428571428572,7.46,29.5782,8.078018335884988
036,2022-06-01,0.1,7.808,95,6.1195,7.202955536274917,7.716002479025627,22.934883720930234,18.894666666666666,23.473780821917806,19.553954545454545,0.8713464623438085,0.19585854564200303,0.20943193046228997,0.008576880267565166,95,6.8,10.62,73.2,127.5,9.748315789473684,113.26315789473685,9.987674418604652,7.026666666666666,116.68139534883721,75.60000000000001,0.135,7.750500000000001,NA,NA,3.94,7.808,0.6440677966101696,1.0397674418604652,0.11372093023255814,0.10937150525609482,68.86666666666667,67.6,NA,NA,NA,10.386666666666667,25.699,8.48
036,2022-07-19,0.032,7.562,131,6.198499999999999,7.123468539310103,7.502763296169012,28.984516129032258,26.765,29.18652727272727,27.237428571428573,0.627903000120682,0.2824643465747156,0.1581361778766268,0.007344214182857758,131,0.59,9.13,7.4,120.1,6.120839694656489,80.1030534351145,6.428064516129032,0.6,84.14354838709677,7.550000000000001,1.776,3.9805,5.924,6.945,2.637,7.509,0.654320987654321,0.5484677419354839,-0.013790322580645161,-0.025143361270401413,29.85,64.7125,37.13872465648855,-90.77453908396947,147.6442748091603,8.857999999999999,30.1006,8.504073299106128
036,2022-08-09,0.063,7.678,79,7.667,7.596432239523403,7.678,29.137013157894735,27.714,29.102038461538463,27.714,0.4096423512964975,0.2961266521620201,0.10558380671227931,0.004411645474380056,79,2.72,8.34,34.6,109.5,7.170759493670886,93.7012658227848,7.338815789473684,2.72,95.93552631578947,34.6,0.336,5.3294999999999995,NA,NA,2.607,5.496,0.45121951219512196,0.6272368421052631,0.2814473684210526,0.44870988042794213,78,78.05714285714285,37.138308734177215,-90.77353,151.18227848101264,8.328,29.566,8.25
039,2022-06-02,0.182,15.014,133,7.131,12.3152579798619,12.444950010660643,17.948420560747664,8.951695652173914,21.822338709677418,11.330887323943662,1.178413537647998,0.483488238981842,0.15563094326685717,0.01455081799829398,133,5.21,9.54,44.2,107,7.675714285714286,80.14962406015037,8.20392523364486,5.440434782608696,88.00373831775701,47.095652173913045,1.63,6.912,NA,NA,6.253,15.014,0.18518518518518517,0.4847663551401869,0.13280373831775702,0.27395411605937925,71.97826086956522,73.87142857142857,NA,NA,NA,8.98,24.057,8.18669218511605
039,2022-06-23,0.03,17.709,146,3.9405,6.373563296780054,8.444165481522415,27.45601818181818,9.664589743589744,29.230948717948717,12.57626168224299,3.339421880522764,0.43243200918288827,0.3376631996268091,0.026827331572714733,146,3.69,10.67,30.3,118.2,6.706712328767123,72.9595890410959,8.603636363636364,4.92525641025641,108.47454545454545,43.77307692307692,5.654,7.959,NA,NA,7.058,17.709,0.1452991452991453,0.2590909090909091,-0.45490909090909093,-1.7557894736842106,144.03333333333333,155.3,NA,NA,NA,8,30.149833333333333,8.208349241807358
039,2022-07-20,0.08766666666666667,18.16,77,5.335666666666667,4.00834105752396,10.051957194764876,29.44198148148148,8.9988125,29.03313888888889,12.481849056603773,3.9639859347519177,0.584826674359648,0.3275531980242181,0.027624596805013113,77,0.6666666666666666,9.653333333333332,5.466666666666667,107.13333333333334,5.274545454545454,60.58744588744589,7.831666666666667,2.0196875,102.67037037037038,17.717708333333334,6.067,7.561333333333334,13.575666666666669,17.537,6.682666666666667,10.363666666666669,0.3803230543318649,0.17796296296296296,-0.2775925925925926,-1.5598335067637878,118.49375,125.84444444444445,37.73071658008658,-90.91198597402598,328.0632034632035,7.716666666666667,30.468333333333334,8.085079945965616
039,2022-08-10,0.137,20.463,178,6.3385,6.723612455888082,9.118246793477974,27.783745454545453,8.884821782178218,28.08428846153846,10.789420634920635,3.492239088001952,0.5364267599624689,0.30556434987315256,0.040432199869149976,178,0.23,8.11,1.9,98.9,3.857640449438202,44.92078651685393,7.517454545454545,1.151980198019802,95.85272727272728,10.433663366336633,0.137,8.65,11.774,13.899,7.543,7.075,0.12951807228915663,0.3292727272727273,0.20781818181818182,0.6311430149088901,135.65049504950494,42.54,37.73049050561798,-90.91206825842697,332.2561797752809,7.61,28.88125,7.88
043,2022-06-14,0.005,5.618,36,2.8115,4.253266962503522,5.618,26.579576923076925,17.72,28.165555555555557,20.706722222222222,2.017617629230699,0.7414703024471072,0.5778876604321898,0.05981653395417144,36,1.67,8.97,17.6,115.3,6.4816666666666665,80.28055555555555,8.01153846153846,1.67,100.70384615384616,17.6,2.583,3.5465,5.509,NA,4.345,0.077,1.7682926829268293,0.6026923076923077,0.6876923076923077,1.141033822590938,-21.8,-0.666666666666667,39.15625861111111,-92.70986055555557,211.53055555555557,8.67,28.04225,8.609066846391078
043,2022-06-30,0.034,5.97,63,2.827,3.4669028833873377,5.562744235689592,28.46309090909091,17.16466666666667,28.77271052631579,22.05196,2.6436346968631597,0.9124062162421513,0.65551368577528,0.06954495475613261,63,1.78,10.99,18.4,141.9,8.27873015873016,105.34285714285714,10.328636363636363,1.89,133.26136363636363,19.633333333333333,2.705,2.9695,5.81,NA,2.532,3.012,0.5042016806722689,1.0302272727272728,0.28136363636363637,0.27310831678799913,-35.16666666666667,-30.700000000000003,NA,NA,NA,9.165,29.03325,8.657521503776607
043,2022-07-21,0.023,7,81,4.1235,6.228509263227356,6.758933041034999,26.360222222222223,15.714,29.09964705882353,18.689933333333332,2.3002315564149285,0.4514151416509819,0.6109168950607458,0.031259590602155905,81,0.51,9.73,5.2,128.2,5.169012345679012,67.07407407407408,5.74375,0.5266666666666667,74.725,5.366666666666667,1.092,2.7110000000000003,4.056,5.231,7,7,1.2572815533980581,1.3091666666666666,1.0694444444444444,0.8168894546997666,-116.46666666666667,-113.96,39.15525962962963,-92.70992049382716,209.79135802469136,8.756666666666666,29.934,8.63669218511605
